"Student_Name";"Test_Case_1 (25)";"Test_Case_2 (25)";"Code_1 (10)";"Code_2 (20)";"Code_3 (10)";"Code_4 (10)";"Total_Marks (100)";"Comments"
23EC10046;25;25;10;20;10;10;100;Keep up the good work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23EC10006;15;15;6;20;10;10;76;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:100 1 1~~Desired Output:~~Total Amount Payable: 101 ~~  Mark/s obtained: 15 out of 25~~~~~~Your output:~~this program is to give the amount payable ~~please enter the amount deposited and period of deposit ~~the rate of interest is 8.000000the interest of the amount deposited is 8.000000 ~~the amount paid is : 108.000000 ~~~~~~FAILED: Test Case 2: ~~INPUT:100 2 2~~Desired Output:~~Total Amount Payable: 104 ~~  Mark/s obtained: 15 out of 25~~~~~~Your output:~~this program is to give the amount payable ~~please enter the amount deposited and period of deposit ~~the rate of interest is 8.000000the interest of the amount deposited is 16.000000 ~~the amount paid is : 116.000000 ~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 6 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 76/100 ##########
23NA10036;25;25;10;20;10;10;100;Keep it up~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23CH10026;18;18;10;20;0;10;76;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:100 1 1~~Desired Output:~~Total Amount Payable: 101 ~~  Mark/s obtained: 18 out of 25~~~~~~Your output:~~enter amount deposited~~~~enter years~~~~enter interest rate~~~~Total amount payable:1.000~~~~FAILED: Test Case 2: ~~INPUT:100 2 2~~Desired Output:~~Total Amount Payable: 104 ~~  Mark/s obtained: 18 out of 25~~~~~~Your output:~~enter amount deposited~~~~enter years~~~~enter interest rate~~~~Total amount payable:4.000~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~FAILED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 0 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 76/100 ##########
23MA10036;25;25;10;20;10;10;100;Keep it up~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23CS10071;25;25;10;20;10;10;100;Great Job~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23CS30049;25;25;10;20;10;10;100;Good work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23CS10011;25;25;10;20;10;10;100;Clean Code~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23ME30020;25;25;10;20;10;10;100;Keep it up~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23GG10021;8;8;0;0;0;0;16;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:100 1 1~~Desired Output:~~Total Amount Payable: 101 ~~  Mark/s obtained: 8 out of 25~~~~~~Your output:~~[ERROR: SEGMENTATION_FAULT or RUNTIMEOUT]~~~~FAILED: Test Case 2: ~~INPUT:100 2 2~~Desired Output:~~Total Amount Payable: 104 ~~  Mark/s obtained: 8 out of 25~~~~~~Your output:~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 16/100 ##########
23CE10045;25;25;10;20;10;10;100;Clean Code~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23GG10041;25;25;10;20;10;10;100;Good~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23MI31012;25;25;10;20;10;10;100;========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23CH10046;18;18;10;20;0;10;76;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:100 1 1~~Desired Output:~~Total Amount Payable: 101 ~~  Mark/s obtained: 18 out of 25~~~~~~Your output:~~Enter amount:~~Enter period of deposit:~~Enter interest rate (in decimal):~~Total amount to be paid: 1.000000~~~~~~FAILED: Test Case 2: ~~INPUT:100 2 2~~Desired Output:~~Total Amount Payable: 104 ~~  Mark/s obtained: 18 out of 25~~~~~~Your output:~~Enter amount:~~Enter period of deposit:~~Enter interest rate (in decimal):~~Total amount to be paid: 4.000000~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~FAILED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 0 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 76/100 ##########
23AE30013;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~########## TOTAL MARKS OBTAINED = 0/100 ##########
23ME10063;25;25;10;20;10;10;100;Perfect~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23ME10082;25;25;10;20;10;10;100;Good work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23MA10056;25;25;10;20;10;10;100;Nice work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23EX10004;25;25;10;20;10;10;100;Good~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23EE10036;25;25;10;20;10;10;100;Clean Code~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23MT30029;25;25;10;20;10;10;100;Keep up the good work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23CH10066;25;25;10;20;10;10;100;Great Job~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
21GG10028;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~########## TOTAL MARKS OBTAINED = 0/100 ##########
23HS10010;25;25;10;20;10;10;100;Clean Code~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23AG30039;25;25;10;10;5;10;85;You used the wrong formula but got the right answer!~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 10 out of 20~~~~~~FAILED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 5 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 85/100 ##########
23CS30029;25;25;10;20;10;10;100;Good work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23MI10052;25;25;10;20;10;10;100;Keep up the good work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23IM10008;25;25;10;20;10;10;100;Good~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23MA10016;25;25;10;20;10;10;100;Great Job~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~scanf: Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed Interest~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed Total Amount (Principal + Interest)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~printf: Output displayed~~  Mark/s obtained: 10 out of 10~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
