"Student_Name";"Test_Case_1 (10)";"Test_Case_2 (10)";"Test_Case_3 (10)";"Test_Case_4 (10)";"Code_1 (10)";"Code_2 (30)";"Code_3 (10)";"Code_4 (10)";"Total_Marks (100)";"Comments"
22MA10059;10;10;10;10;10;30;10;10;100;Nice work~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CE10065;0;0;0;0;10;30;2;10;52;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~FAILED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 2 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 52 ############
22EX10034;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EC10059;10;10;10;10;10;30;10;10;100;Nice work~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22HS10030;10;10;10;10;10;30;10;10;100;Good work~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CH30005;10;10;10;10;10;30;10;10;100;Perfect~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MI31006;10;10;10;10;10;30;10;10;100;Keep it up~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MI31025;10;10;10;10;10;30;10;10;100;Keep it up~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22EC10079;10;10;10;10;10;30;10;10;100;Perfect~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22EE10028;10;10;10;10;10;30;10;10;100;Keep up the good work~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CE30016;10;10;10;10;10;30;10;10;100;Great Job~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22NA30030;10;10;10;10;10;30;10;10;100;Keep up the good work~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22ME10064;10;10;10;10;10;30;10;10;100;Good~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22IM10001;10;10;10;10;10;30;10;10;100;Great Job~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CH30025;10;10;10;10;10;30;10;10;100;Good~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22AG10001;10;10;10;10;10;30;10;10;100;Perfect~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MI10051;10;10;10;10;10;30;10;10;100;Nice work~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22GG10024;10;0;0;10;10;30;5;10;75;========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~FAILED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 5 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 75 ############
22ME10007;10;10;10;10;10;30;10;10;100;Keep up the good work~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MT10061;10;10;10;10;10;30;10;10;100;Perfect~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22NA10022;10;10;10;10;10;30;10;10;100;Keep it up~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22ME30042;0;0;0;0;0;0;0;5;5;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input taken~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 0 out of 30~~~~~~FAILED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Printed Output~~  Mark/s obtained: 5 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 5 ############
22NA30011;10;10;10;10;10;30;10;10;100;Good~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MF10045;0;0;0;0;0;0;0;5;5;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input taken~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 0 out of 30~~~~~~FAILED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Printed Output~~  Mark/s obtained: 5 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 5 ############
22EC30047;10;10;10;10;10;30;10;10;100;Keep up the good work~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22EC30007;10;10;10;10;10;30;10;10;100;Good~~~~========= TEST CASES =========~~~~~~PASSED: Test Case 1: ~~~~IN:~~150~~~~Exp OUT:~~105~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 2: ~~~~IN:~~300~~~~Exp OUT:~~294~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 3: ~~~~IN:~~1000~~~~Exp OUT:~~1554~~~~~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Test Case 4: ~~~~IN:~~101~~~~Exp OUT:~~60.9~~~~~~  Mark/s obtained: 10 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Printed Output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MF10007;0;0;0;0;0;0;0;5;5;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input taken~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Calculated for First 100 KWH~~  Mark/s obtained: 0 out of 30~~~~~~FAILED: Code Case 3:~~Calculated for rest~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Printed Output~~  Mark/s obtained: 5 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 5 ############
