"Student_Name";"Test_Case_1 (10)";"Test_Case_2 (10)";"Test_Case_3 (10)";"Test_Case_4 (10)";"Code_1 (10)";"Code_2 (10)";"Code_3 (20)";"Code_4 (20)";"Total_Marks (100)";"Comments"
22MI10032;10;10;10;10;10;10;20;20;100;Good~~~~========= TEST CASES =========~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22EE10008;10;10;10;10;10;10;20;20;100;Keep up the good work~~~~========= TEST CASES =========~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CS30008;10;10;10;10;10;10;20;20;100;Keep up the good work~~~~========= TEST CASES =========~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22IE10007;10;10;10;10;10;10;20;20;100;Good work~~~~========= TEST CASES =========~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MA10021;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EE30007;0;0;0;0;10;10;0;0;20;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22AG10041;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22ME30004;0;0;0;0;10;10;0;0;20;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~aabbbaa~~~~Exp OUT:~~aa, bb, bbb, abbba, aabbbaa (repetitions are ok)~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~malayalam~~~~Exp OUT:~~malayalam, aya, layal, alayala,ala  (repetitions are ok)~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~india~~~~Exp OUT:~~No palindrome substrings present~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~aaaa~~~~Exp OUT:~~aa aaa aaaa~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22MA10059;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CE10065;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EX10034;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EC10059;10;10;10;10;10;10;20;20;100;Clean Code~~~~========= TEST CASES =========~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22HS10030;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CH30005;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22MI31006;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22MI31025;0;0;0;0;10;10;0;0;20;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22EC10079;10;5;10;10;10;10;20;10;85;========= TEST CASES =========~~~~~~FAILED: Test Case 2: ~~IN:~~malayalam~~~~Exp OUT:~~malayalam, aya, layal, alayala,ala  (repetitions are ok)~~~~ ~~  Mark/s obtained: 5 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 20 out of 20~~~~~~FAILED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 10 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 85 ############
22EE10028;10;10;10;10;10;10;20;20;100;Nice work~~~~========= TEST CASES =========~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CE30016;0;0;0;0;10;0;0;0;10;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~aabbbaa~~~~Exp OUT:~~aa, bb, bbb, abbba, aabbbaa (repetitions are ok)~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~malayalam~~~~Exp OUT:~~malayalam, aya, layal, alayala,ala  (repetitions are ok)~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~india~~~~Exp OUT:~~No palindrome substrings present~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~aaaa~~~~Exp OUT:~~aa aaa aaaa~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 10 ############
22NA30030;0;0;0;0;10;10;0;0;20;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~aabbbaa~~~~Exp OUT:~~aa, bb, bbb, abbba, aabbbaa (repetitions are ok)~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~malayalam~~~~Exp OUT:~~malayalam, aya, layal, alayala,ala  (repetitions are ok)~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~india~~~~Exp OUT:~~No palindrome substrings present~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~aaaa~~~~Exp OUT:~~aa aaa aaaa~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22ME10064;10;10;10;10;10;10;20;20;100;Nice work~~~~========= TEST CASES =========~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22IM10001;10;10;10;10;10;10;20;15;95;========= TEST CASES =========~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 20 out of 20~~~~~~FAILED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 15 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 95 ############
22CH30025;0;0;0;0;10;10;0;0;20;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22AG10001;0;0;0;0;10;10;0;0;20;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22MI10051;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22GG10024;0;0;0;0;10;10;20;0;40;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~aabbbaa~~~~Exp OUT:~~aa, bb, bbb, abbba, aabbbaa (repetitions are ok)~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~malayalam~~~~Exp OUT:~~malayalam, aya, layal, alayala,ala  (repetitions are ok)~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~india~~~~Exp OUT:~~No palindrome substrings present~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~aaaa~~~~Exp OUT:~~aa aaa aaaa~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 20 out of 20~~~~~~FAILED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 40 ############
22ME10007;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22MT10061;0;0;0;0;0;0;0;0;0;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input String taken~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22NA10022;0;0;0;0;10;0;0;0;10;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~aabbbaa~~~~Exp OUT:~~aa, bb, bbb, abbba, aabbbaa (repetitions are ok)~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~malayalam~~~~Exp OUT:~~malayalam, aya, layal, alayala,ala  (repetitions are ok)~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~india~~~~Exp OUT:~~No palindrome substrings present~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~aaaa~~~~Exp OUT:~~aa aaa aaaa~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 10 ############
22ME30042;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22NA30011;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22MF10045;10;10;10;10;10;10;20;20;100;Perfect~~~~========= TEST CASES =========~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22EC30047;10;10;10;10;10;10;20;20;100;Nice work~~~~========= TEST CASES =========~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22EC30007;10;10;10;10;10;10;20;20;100;Keep up the good work~~~~========= TEST CASES =========~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MF10007;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22NA10003;0;0;0;0;10;10;0;0;20;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~aabbbaa~~~~Exp OUT:~~aa, bb, bbb, abbba, aabbbaa (repetitions are ok)~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~malayalam~~~~Exp OUT:~~malayalam, aya, layal, alayala,ala  (repetitions are ok)~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~india~~~~Exp OUT:~~No palindrome substrings present~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~aaaa~~~~Exp OUT:~~aa aaa aaaa~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22MT10023;10;10;10;10;10;10;20;20;100;Nice work~~~~========= TEST CASES =========~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 20 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22ME10045;10;10;10;10;10;10;20;0;80;========= TEST CASES =========~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input String taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Calculated length of String~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Palindrome logic is correct~~  Mark/s obtained: 20 out of 20~~~~~~FAILED: Code Case 4:~~Found all possible palindromes~~  Mark/s obtained: 0 out of 20~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
